gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000155093.19,PTPRN2,protein_coding,6280,3154,3128,85.0912,25.7898,26.1124
ENSG00000155096.14,AZIN1,protein_coding,15776,8016,7761,175.4465,53.175,53.8402
ENSG00000155097.12,ATP6V1C1,protein_coding,5088,2672,2514,57.3578,17.3842,17.6017
ENSG00000155099.8,PIP4P2,protein_coding,395,237,245,9.0843,2.7533,2.7878
ENSG00000155100.11,OTUD6B,protein_coding,1084,591,596,17.9783,5.4489,5.5171
ENSG00000155111.15,CDK19,protein_coding,787,378,409,6.7901,2.058,2.0837
ENSG00000155189.12,AGPAT5,protein_coding,1566,814,752,16.5639,5.0202,5.083
ENSG00000155229.21,MMS19,protein_coding,3927,1968,1959,44.9457,13.6223,13.7927
ENSG00000155249.5,OR4K1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155252.13,PI4K2A,protein_coding,1140,579,562,17.9502,5.4404,5.5085
ENSG00000155254.13,MARVELD1,protein_coding,3919,1936,1984,76.6818,23.241,23.5317
ENSG00000155256.17,ZFYVE27,protein_coding,2986,1525,1461,50.5141,15.31,15.5015
ENSG00000155269.12,GPR78,protein_coding,51,26,25,0.3163,0.0959,0.0971
ENSG00000155287.11,SLC25A28,protein_coding,1896,959,937,68.3381,20.7122,20.9713
ENSG00000155304.6,HSPA13,protein_coding,1413,712,701,22.4417,6.8017,6.8868
ENSG00000155307.19,SAMSN1,protein_coding,145,68,78,1.8446,0.5591,0.5661
ENSG00000155313.15,USP25,protein_coding,2350,1194,1156,19.8139,6.0053,6.0804
ENSG00000155324.10,GRAMD2B,protein_coding,1294,798,795,16.8979,5.1215,5.1855
ENSG00000155329.12,ZCCHC10,protein_coding,1491,743,750,38.4311,11.6479,11.7936
ENSG00000155363.18,MOV10,protein_coding,2613,1401,1432,26.479,8.0253,8.1257
ENSG00000155366.17,RHOC,protein_coding,2914,1409,1510,47.9674,14.5381,14.72
ENSG00000155367.15,PPM1J,protein_coding,62,28,34,1.4229,0.4313,0.4367
ENSG00000155368.16,DBI,protein_coding,8620,4135,4485,226.6117,68.6824,69.5415
ENSG00000155380.12,SLC16A1,protein_coding,4843,2468,2400,61.9672,18.7813,19.0162
ENSG00000155393.13,HEATR3,protein_coding,1393,761,747,18.234,5.5264,5.5956
ENSG00000155428.12,TRIM74,protein_coding,8,3,5,0.3587,0.1087,0.1101
ENSG00000155438.12,NIFK,protein_coding,2070,1813,1884,56.0721,16.9946,17.2071
ENSG00000155463.14,OXA1L,protein_coding,6842,3441,3403,100.332,30.409,30.7894
ENSG00000155465.20,SLC7A7,protein_coding,363,182,181,4.6664,1.4143,1.432
ENSG00000155495.9,MAGEC1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155506.18,LARP1,protein_coding,21449,10714,10736,161.7423,49.0215,49.6347
ENSG00000155508.14,CNOT8,protein_coding,4040,2052,2093,67.8227,20.556,20.8131
ENSG00000155511.18,GRIA1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155530.3,LRGUK,protein_coding,25,14,11,0.3436,0.1041,0.1054
ENSG00000155545.20,MIER3,protein_coding,1883,985,999,21.5515,6.5319,6.6136
ENSG00000155592.16,ZKSCAN2,protein_coding,199,123,100,1.6649,0.5046,0.5109
ENSG00000155622.7,XAGE2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155629.15,PIK3AP1,protein_coding,388,187,201,4.4993,1.3637,1.3807
ENSG00000155636.15,RBM45,protein_coding,530,267,263,7.3074,2.2147,2.2424
ENSG00000155657.28,TTN,protein_coding,218,290,266,0.1209,0.0366,0.0371
ENSG00000155659.15,VSIG4,protein_coding,158,80,78,4.467,1.3539,1.3708
ENSG00000155660.11,PDIA4,protein_coding,22167,11351,10816,443.335,134.3677,136.0485
ENSG00000155666.12,KDM8,protein_coding,174,110,99,2.8507,0.864,0.8748
ENSG00000155719.18,OTOA,protein_coding,5,2,3,0.0437,0.0133,0.0134
ENSG00000155729.13,KCTD18,protein_coding,1078,538,551,14.4844,4.39,4.4449
ENSG00000155744.9,FAM126B,protein_coding,740,404,391,3.8103,1.1548,1.1693
ENSG00000155749.13,FLACC1,protein_coding,5,4,1,0.1252,0.0379,0.0384
ENSG00000155754.15,C2CD6,protein_coding,3,0,3,0.029,0.0088,0.0089
ENSG00000155755.19,TMEM237,protein_coding,650,345,311,5.6066,1.6993,1.7205
ENSG00000155760.2,FZD7,protein_coding,1630,832,798,27.8605,8.4441,8.5497
ENSG00000155761.14,SPAG17,protein_coding,7,159,136,0.047,0.0142,0.0144
ENSG00000155792.10,DEPTOR,protein_coding,1910,1022,1076,47.9567,14.5349,14.7167
ENSG00000155816.20,FMN2,protein_coding,89,46,50,0.6061,0.1837,0.186
ENSG00000155827.12,RNF20,protein_coding,4984,2423,2561,70.0641,21.2353,21.5009
ENSG00000155833.15,CYLC2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155846.17,PPARGC1B,protein_coding,1457,733,726,7.4562,2.2598,2.2881
ENSG00000155849.15,ELMO1,protein_coding,219,129,106,1.5094,0.4575,0.4632
ENSG00000155850.8,SLC26A2,protein_coding,3621,1868,1782,27.8367,8.4368,8.5424
ENSG00000155858.6,LSM11,protein_coding,601,304,297,6.0365,1.8296,1.8524
ENSG00000155868.8,MED7,protein_coding,630,300,331,14.9691,4.5369,4.5937
ENSG00000155876.6,RRAGA,protein_coding,5309,2655,2654,218.9979,66.3748,67.205
ENSG00000155886.11,SLC24A2,protein_coding,27,11,16,0.1657,0.0502,0.0508
ENSG00000155890.4,TRIM42,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155893.13,PXYLP1,protein_coding,850,405,446,4.2019,1.2735,1.2894
ENSG00000155897.10,ADCY8,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000155903.13,RASA2,protein_coding,862,413,449,9.4525,2.8649,2.9007
ENSG00000155918.8,RAET1L,protein_coding,54,24,30,2.6462,0.802,0.8121
ENSG00000155926.14,SLA,protein_coding,405,206,201,3.5661,1.0808,1.0943
ENSG00000155957.18,TMBIM4,protein_coding,263,143,120,4.1932,1.2709,1.2868
ENSG00000155959.12,VBP1,protein_coding,2227,1127,1100,75.4062,22.8544,23.1403
ENSG00000155961.5,RAB39B,protein_coding,35,14,21,0.6764,0.205,0.2076
ENSG00000155962.13,CLIC2,protein_coding,279,140,140,6.4798,1.9639,1.9885
ENSG00000155966.14,AFF2,protein_coding,6,3,3,0.0278,0.0084,0.0085
ENSG00000155970.12,MICU3,protein_coding,19,12,7,0.2722,0.0825,0.0835
ENSG00000155974.12,GRIP1,protein_coding,83,41,42,0.8333,0.2526,0.2557
ENSG00000155975.10,VPS37A,protein_coding,659,411,367,6.7664,2.0508,2.0764
ENSG00000155980.13,KIF5A,protein_coding,13,315,331,0.07,0.0212,0.0215
ENSG00000156006.5,NAT2,protein_coding,42,21,21,2.1559,0.6534,0.6616
ENSG00000156009.10,MAGEA8,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156011.17,PSD3,protein_coding,411,209,202,1.7802,0.5396,0.5463
ENSG00000156042.18,CFAP70,protein_coding,80,107,97,0.71,0.2152,0.2179
ENSG00000156049.7,GNA14,protein_coding,116,61,55,2.7965,0.8476,0.8582
ENSG00000156052.11,GNAQ,protein_coding,3467,1707,1760,32.7999,9.9411,10.0655
ENSG00000156076.10,WIF1,protein_coding,50,29,21,1.5652,0.4744,0.4803
ENSG00000156096.14,UGT2B4,protein_coding,2,1,1,0.0526,0.016,0.0162
ENSG00000156097.12,GPR61,protein_coding,2,1,1,0.0261,0.0079,0.008
ENSG00000156110.15,ADK,protein_coding,1927,977,950,27.2871,8.2703,8.3737
ENSG00000156113.24,KCNMA1,protein_coding,358,182,211,0.5988,0.1815,0.1837
ENSG00000156127.8,BATF,protein_coding,147,75,72,10.4483,3.1667,3.2063
ENSG00000156136.10,DCK,protein_coding,1303,644,659,27.6974,8.3946,8.4996
ENSG00000156140.10,ADAMTS3,protein_coding,18,10,8,0.1694,0.0514,0.052
ENSG00000156150.9,ALX3,protein_coding,0,78,87,0.0,0.0,0.0
ENSG00000156162.16,DPY19L4,protein_coding,2010,1626,1614,18.5788,5.6309,5.7014
ENSG00000156171.15,DRAM2,protein_coding,3283,1769,1706,65.719,19.9184,20.1675
ENSG00000156194.18,PPEF2,protein_coding,5,1,4,0.0662,0.0201,0.0203
ENSG00000156218.13,ADAMTSL3,protein_coding,67,36,31,0.4532,0.1373,0.1391
ENSG00000156219.17,ART3,protein_coding,19,9,10,0.3822,0.1158,0.1173
ENSG00000156222.12,SLC28A1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156232.7,WHAMM,protein_coding,685,354,331,8.8195,2.673,2.7065
ENSG00000156234.7,CXCL13,protein_coding,198,107,91,9.1264,2.7661,2.8007
ENSG00000156256.15,USP16,protein_coding,2007,1070,999,23.2491,7.0464,7.1346
ENSG00000156269.5,NAA11,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156273.16,BACH1,protein_coding,2058,995,1063,17.7073,5.3668,5.4339
ENSG00000156282.5,CLDN17,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156284.6,CLDN8,protein_coding,23,16,7,0.7252,0.2198,0.2225
ENSG00000156298.13,TSPAN7,protein_coding,674,319,355,15.1316,4.5861,4.6435
ENSG00000156299.13,TIAM1,protein_coding,207,110,97,1.4815,0.449,0.4546
ENSG00000156304.15,SCAF4,protein_coding,2536,1282,1254,27.9861,8.4821,8.5882
ENSG00000156313.15,RPGR,protein_coding,381,173,208,3.0068,0.9113,0.9227
ENSG00000156345.18,CDK20,protein_coding,708,363,345,8.1542,2.4714,2.5023
ENSG00000156374.16,PCGF6,protein_coding,388,192,196,8.508,2.5787,2.6109
ENSG00000156381.9,ANKRD9,protein_coding,1699,887,913,15.5473,4.7121,4.7711
ENSG00000156395.13,SORCS3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156398.13,SFXN2,protein_coding,515,275,241,4.2282,1.2815,1.2975
ENSG00000156413.14,FUT6,protein_coding,6824,3441,3383,99.0986,30.0352,30.4109
ENSG00000156427.8,FGF18,protein_coding,355,184,171,11.7195,3.552,3.5964
ENSG00000156453.14,PCDH1,protein_coding,12083,6029,6056,134.5351,40.7754,41.2855
ENSG00000156463.18,SH3RF2,protein_coding,3289,1666,1625,30.0929,9.1207,9.2348
ENSG00000156466.10,GDF6,protein_coding,6,4,3,0.1066,0.0323,0.0327
ENSG00000156467.10,UQCRB,protein_coding,12966,8472,8000,67.8752,20.5719,20.8292
ENSG00000156469.9,MTERF3,protein_coding,1731,870,861,63.3956,19.2142,19.4545
ENSG00000156471.13,PTDSS1,protein_coding,11612,5868,5745,125.396,38.0055,38.4809
ENSG00000156475.18,PPP2R2B,protein_coding,53,24,29,0.2647,0.0802,0.0812
ENSG00000156486.8,KCNS2,protein_coding,1,1,0,0.0122,0.0037,0.0037
ENSG00000156500.15,FAM122C,protein_coding,121,117,113,1.0028,0.3039,0.3077
ENSG00000156502.14,SUPV3L1,protein_coding,1886,942,944,29.0584,8.8071,8.9173
ENSG00000156504.16,FAM122B,protein_coding,1909,988,1030,28.5913,8.6656,8.774
ENSG00000156508.19,EEF1A1,protein_coding,192102,96261,95950,1259.1578,381.6305,386.4043
ENSG00000156509.14,FBXO43,protein_coding,40,15,25,0.6636,0.2011,0.2036
ENSG00000156510.13,HKDC1,protein_coding,2509,1429,1403,39.1882,11.8773,12.0259
ENSG00000156515.24,HK1,protein_coding,7732,3994,3739,81.0419,24.5625,24.8698
ENSG00000156521.14,TYSND1,protein_coding,3295,1642,1653,47.0322,14.2547,14.433
ENSG00000156531.17,PHF6,protein_coding,1654,826,828,13.7108,4.1555,4.2075
ENSG00000156535.15,CD109,protein_coding,226,111,117,1.5239,0.4619,0.4676
ENSG00000156564.9,LRFN2,protein_coding,43,18,25,0.8964,0.2717,0.2751
ENSG00000156574.10,NODAL,protein_coding,40,47,30,1.2648,0.3833,0.3881
ENSG00000156575.2,PRG3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156587.16,UBE2L6,protein_coding,9306,4748,4559,297.6803,90.2221,91.3507
ENSG00000156599.11,ZDHHC5,protein_coding,8999,4509,4492,109.4335,33.1675,33.5824
ENSG00000156603.19,MED19,protein_coding,759,363,398,26.6719,8.0838,8.1849
ENSG00000156639.12,ZFAND3,protein_coding,1551,789,762,26.8652,8.1424,8.2443
ENSG00000156642.17,NPTN,protein_coding,2670,1334,1336,43.6784,13.2382,13.4038
ENSG00000156671.15,SAMD8,protein_coding,827,411,416,7.4642,2.2623,2.2906
ENSG00000156675.16,RAB11FIP1,protein_coding,11893,13846,13625,81.4424,24.6839,24.9927
ENSG00000156687.11,UNC5D,protein_coding,3,2,1,0.0183,0.0056,0.0056
ENSG00000156689.7,GLYATL2,protein_coding,27,15,12,1.013,0.307,0.3109
ENSG00000156697.13,UTP14A,protein_coding,2571,1342,1442,41.4928,12.5758,12.7331
ENSG00000156709.15,AIFM1,protein_coding,3863,1882,1982,19.4623,5.8987,5.9725
ENSG00000156711.17,MAPK13,protein_coding,4788,2321,2467,44.8981,13.6079,13.7781
ENSG00000156735.11,BAG4,protein_coding,1782,986,956,24.4415,7.4078,7.5005
ENSG00000156738.18,MS4A1,protein_coding,154,82,73,2.1295,0.6454,0.6535
ENSG00000156787.17,TBC1D31,protein_coding,1052,671,818,8.0601,2.4429,2.4734
ENSG00000156802.13,ATAD2,protein_coding,3249,1653,1598,30.1833,9.1481,9.2625
ENSG00000156804.7,FBXO32,protein_coding,2683,1376,1307,23.9309,7.2531,7.3438
ENSG00000156853.13,ZNF689,protein_coding,550,273,277,8.7164,2.6418,2.6748
ENSG00000156858.12,PRR14,protein_coding,3047,1461,1587,53.3948,16.1831,16.3855
ENSG00000156860.16,FBRS,protein_coding,4582,2300,2283,41.8943,12.6975,12.8563
ENSG00000156869.14,FRRS1,protein_coding,457,227,230,3.4953,1.0594,1.0726
ENSG00000156873.16,PHKG2,protein_coding,1533,827,832,13.5073,4.0938,4.1451
ENSG00000156875.14,MFSD14A,protein_coding,23,7,16,0.5151,0.1561,0.1581
ENSG00000156876.10,SASS6,protein_coding,324,165,159,5.3804,1.6307,1.6511
ENSG00000156885.6,COX6A2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156886.12,ITGAD,protein_coding,6,5,1,0.0902,0.0273,0.0277
ENSG00000156920.11,ADGRG4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156925.12,ZIC3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000156931.16,VPS8,protein_coding,1182,610,572,7.5211,2.2795,2.308
ENSG00000156958.15,GALK2,protein_coding,412,328,331,3.7008,1.1217,1.1357
ENSG00000156959.9,LHFPL4,protein_coding,5,1,6,0.0617,0.0187,0.0189
ENSG00000156966.7,B3GNT7,protein_coding,68,38,30,1.2325,0.3736,0.3782
ENSG00000156968.9,MPV17L,protein_coding,14,13,1,0.1536,0.0466,0.0471
ENSG00000156970.13,BUB1B,protein_coding,554,250,304,8.1876,2.4815,2.5126
ENSG00000156973.14,PDE6D,protein_coding,791,410,407,18.4751,5.5995,5.6696
ENSG00000156976.17,EIF4A2,protein_coding,21053,11199,10521,226.5319,68.6582,69.517
ENSG00000156983.16,BRPF1,protein_coding,1753,808,945,18.9583,5.746,5.8178
ENSG00000156990.14,RPUSD3,protein_coding,1987,980,1009,24.5066,7.4275,7.5205
ENSG00000157005.4,SST,protein_coding,1,0,1,0.1087,0.0329,0.0333
ENSG00000157014.11,TATDN2,protein_coding,1745,878,867,20.6567,6.2607,6.339
ENSG00000157017.16,GHRL,protein_coding,16,23,26,0.5091,0.1543,0.1562
ENSG00000157020.18,SEC13,protein_coding,5887,2908,2995,72.1751,21.8751,22.1488
ENSG00000157036.13,EXOG,protein_coding,262,138,124,3.0998,0.9395,0.9512
ENSG00000157045.9,NTAN1,protein_coding,357,318,325,6.6537,2.0166,2.0419
ENSG00000157077.15,ZFYVE9,protein_coding,961,557,534,7.9482,2.409,2.4391
ENSG00000157087.20,ATP2B2,protein_coding,3,1,2,0.0193,0.0058,0.0059
ENSG00000157093.9,LYZL4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157103.12,SLC6A1,protein_coding,46,28,18,0.1663,0.0504,0.051
ENSG00000157106.17,SMG1,protein_coding,6132,3204,3138,15.5952,4.7267,4.7858
ENSG00000157107.14,FCHO2,protein_coding,1712,863,849,18.6125,5.6412,5.7117
ENSG00000157110.16,RBPMS,protein_coding,507,270,289,3.76,1.1396,1.1538
ENSG00000157111.13,TMEM171,protein_coding,1005,513,495,53.0312,16.0729,16.274
ENSG00000157119.12,KLHL40,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157131.11,C8A,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157150.5,TIMP4,protein_coding,150,86,99,8.2863,2.5115,2.5429
ENSG00000157152.17,SYN2,protein_coding,21,31,25,0.2189,0.0663,0.0672
ENSG00000157168.20,NRG1,protein_coding,23,14,9,0.0709,0.0215,0.0218
ENSG00000157184.7,CPT2,protein_coding,1099,1705,1679,7.185,2.1777,2.2049
ENSG00000157191.20,NECAP2,protein_coding,4487,2262,2225,53.7131,16.2796,16.4832
ENSG00000157193.18,LRP8,protein_coding,979,742,660,3.2832,0.9951,1.0075
ENSG00000157211.11,CDCP2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157212.19,PAXIP1,protein_coding,1211,1023,953,8.2492,2.5002,2.5315
ENSG00000157214.14,STEAP2,protein_coding,970,480,490,7.3372,2.2238,2.2516
ENSG00000157216.15,SSBP3,protein_coding,5901,2938,3036,74.4644,22.569,22.8513
ENSG00000157219.5,HTR5A,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157224.16,CLDN12,protein_coding,4279,2160,2119,42.0751,12.7523,12.9118
ENSG00000157227.13,MMP14,protein_coding,9307,4702,4605,137.7036,41.7358,42.2578
ENSG00000157240.4,FZD1,protein_coding,820,416,404,7.8455,2.3778,2.4076
ENSG00000157259.8,GATAD1,protein_coding,4708,2394,2340,49.0037,14.8522,15.038
ENSG00000157303.11,SUSD3,protein_coding,932,450,482,48.8665,14.8106,14.9959
ENSG00000157315.5,TMED6,protein_coding,18,12,8,0.8566,0.2596,0.2629
ENSG00000157322.17,CLEC18A,protein_coding,3,0,3,0.0322,0.0098,0.0099
ENSG00000157326.19,DHRS4,protein_coding,696,655,610,21.2831,6.4506,6.5313
ENSG00000157335.21,CLEC18C,protein_coding,1,1,0,0.0134,0.0041,0.0041
ENSG00000157349.17,DDX19B,protein_coding,767,439,489,11.3559,3.4418,3.4849
ENSG00000157350.13,ST3GAL2,protein_coding,2298,1336,1337,15.5541,4.7142,4.7732
ENSG00000157353.17,FCSK,protein_coding,2131,1065,1067,19.4384,5.8915,5.9652
ENSG00000157379.14,DHRS1,protein_coding,2243,1131,1145,29.8942,9.0605,9.1738
ENSG00000157388.19,CACNA1D,protein_coding,1787,1471,1430,6.1441,1.8622,1.8855
ENSG00000157399.16,ARSL,protein_coding,4125,2030,2095,89.4418,27.1084,27.4475
ENSG00000157404.16,KIT,protein_coding,199,96,104,2.3595,0.7151,0.7241
ENSG00000157423.18,HYDIN,protein_coding,10,4,6,0.023,0.007,0.0071
ENSG00000157426.14,AASDH,protein_coding,722,370,353,10.2326,3.1013,3.1401
ENSG00000157429.16,ZNF19,protein_coding,97,55,46,0.6936,0.2102,0.2128
ENSG00000157445.15,CACNA2D3,protein_coding,12,7,6,0.1677,0.0508,0.0515
ENSG00000157450.16,RNF111,protein_coding,577,294,283,5.3058,1.6081,1.6282
ENSG00000157456.8,CCNB2,protein_coding,1106,554,552,26.4987,8.0313,8.1318
ENSG00000157470.12,FAM81A,protein_coding,343,186,198,4.061,1.2308,1.2462
ENSG00000157483.9,MYO1E,protein_coding,2511,1280,1277,18.2465,5.5302,5.5994
ENSG00000157500.12,APPL1,protein_coding,2578,1408,1404,22.6241,6.857,6.9428
ENSG00000157502.13,PWWP3B,protein_coding,18,11,7,0.2734,0.0829,0.0839
ENSG00000157510.14,AFAP1L1,protein_coding,124,62,62,1.2453,0.3774,0.3821
ENSG00000157514.16,TSC22D3,protein_coding,1245,638,612,17.2302,5.2222,5.2875
ENSG00000157538.14,VPS26C,protein_coding,3350,1688,1675,23.757,7.2004,7.2904
ENSG00000157540.22,DYRK1A,protein_coding,2702,1414,1297,6.6593,2.0183,2.0436
ENSG00000157542.11,KCNJ6,protein_coding,7,4,3,0.0231,0.007,0.0071
ENSG00000157551.19,KCNJ15,protein_coding,70,42,28,0.4464,0.1353,0.137
ENSG00000157554.19,ERG,protein_coding,181,86,96,1.5746,0.4772,0.4832
ENSG00000157557.13,ETS2,protein_coding,76827,41181,40383,1018.174,308.5922,312.4523
ENSG00000157570.12,TSPAN18,protein_coding,363,284,274,3.9812,1.2067,1.2217
ENSG00000157593.19,SLC35B2,protein_coding,3983,2102,1883,111.1789,33.6965,34.118
ENSG00000157600.12,TMEM164,protein_coding,3862,1961,1901,38.6958,11.7281,11.8748
ENSG00000157601.14,MX1,protein_coding,4003,2433,2468,30.6447,9.2879,9.4041
ENSG00000157613.11,CREB3L1,protein_coding,7265,3634,3631,119.1136,36.1014,36.553
ENSG00000157625.15,TAB3,protein_coding,1217,639,625,6.3152,1.914,1.938
ENSG00000157637.13,SLC38A10,protein_coding,9047,4952,4877,75.469,22.8734,23.1596
ENSG00000157657.14,ZNF618,protein_coding,164,78,86,1.0417,0.3157,0.3197
ENSG00000157680.15,DGKI,protein_coding,24,12,12,0.1018,0.0309,0.0312
ENSG00000157703.16,SVOPL,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157734.14,SNX22,protein_coding,25,6506,6751,0.2859,0.0867,0.0877
ENSG00000157741.15,UBN2,protein_coding,2303,1147,1156,9.1321,2.7678,2.8024
ENSG00000157764.14,BRAF,protein_coding,1285,787,764,3.617,1.0963,1.11
ENSG00000157765.13,SLC34A2,protein_coding,8,5,3,0.1046,0.0317,0.0321
ENSG00000157766.19,ACAN,protein_coding,300,149,151,1.8131,0.5495,0.5564
ENSG00000157782.9,CABP1,protein_coding,13,6,7,0.1464,0.0444,0.0449
ENSG00000157796.18,WDR19,protein_coding,613,307,306,4.6088,1.3969,1.4143
ENSG00000157800.18,SLC37A3,protein_coding,5076,2606,2483,31.6216,9.584,9.7039
ENSG00000157823.17,AP3S2,protein_coding,595,312,283,4.2488,1.2877,1.3038
ENSG00000157827.20,FMNL2,protein_coding,2068,1144,1242,20.749,6.2887,6.3673
ENSG00000157833.13,GAREM2,protein_coding,56,22,34,0.6216,0.1884,0.1908
ENSG00000157837.16,SPPL3,protein_coding,4013,2035,1979,39.7499,12.0476,12.1983
ENSG00000157851.17,DPYSL5,protein_coding,2,1,2,0.0187,0.0057,0.0057
ENSG00000157869.16,RAB28,protein_coding,830,415,415,24.6493,7.4708,7.5643
ENSG00000157873.17,TNFRSF14,protein_coding,7220,4205,4326,76.576,23.2089,23.4993
ENSG00000157881.16,PANK4,protein_coding,1352,694,658,17.5822,5.3289,5.3955
ENSG00000157884.11,CIB4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000157890.17,MEGF11,protein_coding,526,276,250,3.5302,1.0699,1.0833
ENSG00000157911.11,PEX10,protein_coding,1170,2629,2611,20.4052,6.1845,6.2618
ENSG00000157916.20,RER1,protein_coding,6393,5190,5273,74.1216,22.4651,22.7461
ENSG00000157927.17,RADIL,protein_coding,25,8,17,0.2532,0.0767,0.0777
ENSG00000157933.10,SKI,protein_coding,4915,2456,2459,49.4946,15.001,15.1887
ENSG00000157954.15,WIPI2,protein_coding,6334,3261,3075,46.5085,14.096,14.2723
ENSG00000157978.12,LDLRAP1,protein_coding,2825,1388,1437,34.6928,10.5148,10.6464
ENSG00000157985.19,AGAP1,protein_coding,3570,1792,1778,16.8726,5.1138,5.1778
ENSG00000157992.12,KRTCAP3,protein_coding,3648,1781,2034,171.5035,51.98,52.6302
ENSG00000157999.6,ANKRD61,protein_coding,13,6,7,0.6026,0.1826,0.1849
ENSG00000158006.14,PAFAH2,protein_coding,1634,841,794,28.3998,8.6075,8.7152
ENSG00000158008.10,EXTL1,protein_coding,3,1,2,0.0436,0.0132,0.0134
ENSG00000158014.15,SLC30A2,protein_coding,535,268,267,10.1316,3.0707,3.1091
ENSG00000158019.21,BABAM2,protein_coding,1955,1014,952,38.016,11.522,11.6662
ENSG00000158022.7,TRIM63,protein_coding,12,10,3,0.3073,0.0931,0.0943
ENSG00000158023.10,CFAP251,protein_coding,115,58,57,0.493,0.1494,0.1513
ENSG00000158042.9,MRPL17,protein_coding,3300,1671,1630,83.3329,25.2569,25.5728
ENSG00000158050.5,DUSP2,protein_coding,652,332,320,22.2942,6.757,6.8415
ENSG00000158055.16,GRHL3,protein_coding,249,125,124,4.2059,1.2747,1.2907
ENSG00000158062.20,UBXN11,protein_coding,1267,1873,1768,17.7658,5.3845,5.4519
ENSG00000158077.5,NLRP14,protein_coding,3,3,1,0.0519,0.0157,0.0159
ENSG00000158079.16,PTPDC1,protein_coding,795,399,396,8.2333,2.4954,2.5266
ENSG00000158089.15,GALNT14,protein_coding,31,19,12,0.4707,0.1427,0.1444
ENSG00000158092.7,NCK1,protein_coding,1082,567,570,12.9524,3.9257,3.9748
ENSG00000158104.11,HPD,protein_coding,12,5,7,0.3561,0.1079,0.1093
ENSG00000158106.14,RHPN1,protein_coding,1825,921,904,28.7705,8.7199,8.8289
ENSG00000158109.15,TPRG1L,protein_coding,6522,3201,3323,179.1696,54.3034,54.9827
ENSG00000158113.13,LRRC43,protein_coding,32,13,19,0.7623,0.231,0.2339
ENSG00000158125.10,XDH,protein_coding,798,414,384,8.68,2.6308,2.6637
ENSG00000158156.9,XKR8,protein_coding,543,288,258,6.9143,2.0956,2.1218
ENSG00000158158.12,CNNM4,protein_coding,3667,1799,1869,47.5379,14.408,14.5882
ENSG00000158161.16,EYA3,protein_coding,1589,806,786,16.3153,4.9449,5.0067
ENSG00000158163.15,DZIP1L,protein_coding,48,27,21,0.6276,0.1902,0.1926
ENSG00000158164.7,TMSB15A,protein_coding,5,3,2,0.5202,0.1577,0.1596
ENSG00000158169.13,FANCC,protein_coding,1450,727,728,7.4667,2.263,2.2913
ENSG00000158186.13,MRAS,protein_coding,243,116,127,2.5612,0.7763,0.786
ENSG00000158195.11,WASF2,protein_coding,9082,4479,4604,105.4466,31.9592,32.3589
ENSG00000158201.10,ABHD3,protein_coding,831,440,391,12.6383,3.8305,3.8784
ENSG00000158220.14,ESYT3,protein_coding,480,224,256,3.2254,0.9776,0.9898
ENSG00000158234.12,FAIM,protein_coding,412,218,194,6.6737,2.0227,2.048
ENSG00000158246.8,TENT5B,protein_coding,63,28,35,1.7445,0.5287,0.5353
ENSG00000158258.16,CLSTN2,protein_coding,3701,1810,1891,16.7248,5.069,5.1324
ENSG00000158270.12,COLEC12,protein_coding,192,93,102,1.7247,0.5227,0.5293
ENSG00000158290.18,CUL4B,protein_coding,2848,1443,1406,23.2519,7.0473,7.1354
ENSG00000158292.7,GPR153,protein_coding,3880,1918,1962,60.9628,18.4769,18.708
ENSG00000158296.14,SLC13A3,protein_coding,3224,1605,1619,35.1202,10.6444,10.7775
